,Title,Artist,Nationality,BeginDate,EndDate,Gender,Date,Department
9027,Dying Soldier (Sterbender Soldat) from The War (Der Krieg),Otto Dix,German,1891.0,1969.0,Male,1924,Prints & Illustrated Books
9028,"Novyi LEF. Zhurnal levogo fronta iskusstv, 11",Aleksandr Rodchenko,Russian,1891.0,1956.0,Male,1928,Architecture & Design
9029,Virile Profile (Profil viril) (plate XXIII) from MATIÈRE ET MÉMOIRE OU LES LITHOGRAPHIES À L'ÉCOLE,Jean Dubuffet,French,1901.0,1985.0,Male,1900,Prints & Illustrated Books
9030,(Untitled),Kosti Ruohomaa,American,,,Gender Unknown,1953,Photography
9031,Panthéon,Eugène Atget,French,1857.0,1927.0,Male,1912,Photography
9032,Untitled from Kartinki-Voina russkikh s nemtsami (Russia's War with the Germans in Pictures),Unknown,Nationality Unknown,,,Gender Unknown,1914,Prints & Illustrated Books
9033,Moe otkrytie Ameriki,Aleksandr Rodchenko,Russian,1891.0,1956.0,Male,1926,Prints & Illustrated Books
9034,"Trestle Bridge, at Whiteside from the album Photographic Views of Sherman's Campaign",George Barnard,American,1819.0,1902.0,Male,1900,Photography
9035,"Casa La Villa, La Dehesa, Chile",Juan Baixas,Chilean,1942.0,,Male,1980,Architecture & Design
9036,Plate (folio 11 verso) from DIECI POETI AMERICANI,Angelo Savelli,Italian,1911.0,1995.0,Male,1963,Prints & Illustrated Books
9037,MAN,Joel Meyerowitz,American,1938.0,,Male,1963,Photography
9038,Petit Trianon,Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
9039,"Duplicate of plate from page 21 (supplementary suite, plate 5) from LES VOIX",Roberto Matta,Chilean,1911.0,2002.0,Male,1900,Prints & Illustrated Books
9040,Untitled,Louise Bourgeois,American,1911.0,2010.0,Female,1999,Prints & Illustrated Books
9041,Double page frontispiece from LLULL,Antoni Tàpies,Spanish,1923.0,2012.0,Male,1985,Prints & Illustrated Books
9042,The Skull Globe,Raymond Pettibon,American,1957.0,,Male,1985,Prints & Illustrated Books
9043,Reality as a Stage Set,Clarence John Laughlin,American,1905.0,1985.0,Male,1965,Photography
9044,Independence/Nakba,Fazal Sheikh,American,1965.0,,Male,2013,Photography
9045,Donald's Double Trouble,Jack King,American,1895.0,1958.0,Gender Unknown,1946,Film
9046,"Reichsbank Project, Berlin-Mitte, Germany (Perspective view study of rear facade)",Ludwig Mies van der Rohe,American,1886.0,1969.0,Male,1933,Architecture & Design
9047,Minette,Max Beckmann,German,1884.0,1950.0,Male,1922,Prints & Illustrated Books
9048,In-text plate (page 101) from OEUVRES,Gustave Doré,French,1832.0,1883.0,Male,1854,Prints & Illustrated Books
9049,Untitled,Alexander Liberman,American,1912.0,1999.0,Male,1962,Prints & Illustrated Books
9050,"Agriculture: Studying the marsh, or, formation of soil by quiet water and plants",Frances Benjamin Johnston,American,1864.0,1952.0,Female,1900,Photography
9051,Gorgona no. 8,Gorgona artists group,Croatian,1959.0,1966.0,Gender Unknown,1965,Prints & Illustrated Books
9052,Untitled,Louise Bourgeois,American,1911.0,2010.0,Female,2002,Prints & Illustrated Books
9053,Tailpiece (folio 46 verso) from LES OEUVRES BURLESQUES ET MYSTIQUES DE FRÈRE MATOREL MORT AU COUVENT,André Derain,French,1880.0,1954.0,Male,1900,Prints & Illustrated Books
9054,"Marilyn Monroe I Love Your Kiss Forever Forever (double page headpiece, pages 112 and 113) from 1¢ Life",Andy Warhol,American,1928.0,1987.0,Male,1964,Prints & Illustrated Books
9055,"Zemphira, costume design for Aleko (Scene I)",Marc Chagall,French,1887.0,1985.0,Male,1942,Drawings
9056,"THE CAKE OF KINGS (plate, page 8) from ALMANACH DE COCAGNE: Pour l'an 1921",Pierre Roy,French,1880.0,1950.0,Male,1920,Prints & Illustrated Books
9057,"Waiting Room, Baroness Erlanger Hospital, Chattanooga, Tennessee",Rosalind Fox Solomon,American,1930.0,,Female,1975,Photography
9058,Washington,Elliott Erwitt,American,1928.0,,Male,1954,Photography
9059,The Creature from the House,Clarence John Laughlin,American,1905.0,1985.0,Male,1938,Photography
9060,My Secret Life,Louise Bourgeois,American,1911.0,2010.0,Female,2007,Prints & Illustrated Books
9061,Learn to Read Art,Aleksandra Mir,American,1967.0,,Female,2009,Prints & Illustrated Books
9062,"Convention Hall project, Cermak Road, Chicago, IL (Structural model of preliminary scheme)",Ludwig Mies van der Rohe,American,1886.0,1969.0,Male,1900,Architecture & Design
9063,Untitled from Cardinations,Jo Baer,American,1929.0,,Female,1974,Prints & Illustrated Books
9064,"Morton, Mississippi",William Eggleston,American,1939.0,,Male,1972,Photography
9065,Untitled,Nair Benedicto,Brazilian,1940.0,,Female,1978,Photography
9066,Printer's proof for cover for Avtomobil' i upravlenie im (The Automobile and Driving It),Nikolai Sedel'nikov,Russian,1905.0,1994.0,Male,1928,Prints & Illustrated Books
9067,Jack and Jill,"George Overbury (""Pop"") Hart",American,1868.0,1933.0,Male,1921,Prints & Illustrated Books
9068,Hollow Form (Penwith),Barbara Hepworth,British,1903.0,1975.0,Female,1900,Painting & Sculpture
9069,"Who, Where, When, Why, What",Louise Bourgeois,American,1911.0,2010.0,Female,1999,Prints & Illustrated Books
9070,Plate (folio 12) from RECOLLECTION,Fritz Glarner,American,1899.0,1972.0,Male,1900,Prints & Illustrated Books
9071,Still Life from The Metropolitan Scene,Roy Lichtenstein,American,1923.0,1997.0,Male,1968,Prints & Illustrated Books
9072,"STOOR-WORM (plate, folio 24) from THE SCOTTISH BESTIARY",Bruce McLean,British,1944.0,,Male,1986,Prints & Illustrated Books
9073,Twosome,Louise Bourgeois,American,1911.0,2010.0,Female,2002,Prints & Illustrated Books
9074,Untitled from Electric Chairs,Andy Warhol,American,1928.0,1987.0,Male,1971,Prints & Illustrated Books
9075,"Konkretionen, Material 3",Emmett Williams,American,1925.0,2007.0,Male,1900,Fluxus Collection
9076,Post Nirvana,Yutaka Matsuzawa,Japanese,1922.0,2006.0,Male,1971,Prints & Illustrated Books
9077,Raiders of the Lost Ark,Steven Spielberg,American,1946.0,,Male,1981,Film
9078,Cupids and Fans,Robert Kushner,American,1949.0,,Male,1981,Prints & Illustrated Books
9079,The Bullfighters,Knut Rumohr,Norwegian,1916.0,2002.0,Male,1954,Prints & Illustrated Books
9080,Window,Pierre Betz,French,1899.0,1969.0,Male,1900,Photography
9081,Untitled,Frank Stella,American,1936.0,,Male,1964,Drawings
9082,Metamorphosis 601,Helmar Lerski,Swiss,1871.0,1956.0,Male,1936,Photography
9083,Independence/Nakba,Fazal Sheikh,American,1965.0,,Male,2013,Photography
9084,Untitled from Fluxus 1,Unknown,Nationality Unknown,,,Gender Unknown,1964,Prints & Illustrated Books
9085,Mask of John Lennon,George Maciunas,American,1931.0,1978.0,Male,1970,Prints & Illustrated Books
9086,"Plate (folio 5) from Six Geometric Figures and All Their Combinations, Volume I",Sol LeWitt,American,1928.0,2007.0,Male,1980,Prints & Illustrated Books
9087,N. B. O. G. z B. SANATORIUM VII,Josef Gielniak,Polish,1932.0,1972.0,Male,1964,Prints & Illustrated Books
9088,LYCÉE CONDORÇET. RUE CAUMARTIN 65,Eugène Atget,French,1857.0,1927.0,Male,1913,Photography
9089,Sarabande,Nathaniel Dorsky,American,1943.0,,Male,2008,Film
9090,IN A SHOP WINDOW,Masuo Ikeda,Japanese,1934.0,1997.0,Male,1963,Prints & Illustrated Books
9091,Manuscript of Rekord nezhnosti: Zhitie Il'ia Zdanevicha (Record of Tenderness: Hagiography of Il'ia Zdanevich),Igor' Terent'ev,Russian,1892.0,1937.0,Male,1919,Prints & Illustrated Books
9092,Portrait - Old Lady,Paul Strand,American,1890.0,1976.0,Male,1951,Photography
9093,"BELL TOWER OF SAINT CYR SOUS DOURDAN (plate; volume I, page 41) from LES GÉORGIQUES (GEORGICA)",André Dunoyer de Segonzac,French,1884.0,1974.0,Male,1900,Prints & Illustrated Books
9094,Cancellation proof for What Is This Picasso? from The Blue Guitar,David Hockney,British,1937.0,,Male,1977,Prints & Illustrated Books
9095,Untitled from Spirit Cooking,Marina Abramović,Yugoslav,1946.0,,Female,1996,Prints & Illustrated Books
9096,Trongate in the Olden Time,Thomas Annan,British,1829.0,1887.0,Male,1868,Photography
9097,Permanently,Alfred Leslie,American,1927.0,,Male,1960,Prints & Illustrated Books
9098,The Steerage,Alfred Stieglitz,American,1864.0,1946.0,Male,1907,Photography
9099,ROUEN -- LE LYCÉE,Eugène Atget,French,1857.0,1927.0,Male,1907,Photography
9100,La Cité-Notre-Dame,Henri Matisse,French,1869.0,1954.0,Male,1937,Prints & Illustrated Books
9101,Macau Bridge,Wolfgang Tillmans,German,1968.0,,Male,1993,Photography
9102,Paper Dolls,Cindy Sherman,American,1954.0,,Female,1975,Film
9103,Untitled from Kartinki-Voina russkikh s nemtsami (Russia's War with the Germans in Pictures),Unknown,Nationality Unknown,,,Gender Unknown,1914,Prints & Illustrated Books
9104,Ancien couvent des Carmes. Rue de Vaugirard 70,Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
9105,Momma's Man,Azazel Jacobs,American,1972.0,,Male,2008,Film
9106,Cubitainer Recessed Plug and Closure Containers,Thomas W. Winstead,American,1918.0,,Male,1955,Architecture & Design
9107,Untitled,Julian Lethbridge,British,1947.0,,Male,1995,Prints & Illustrated Books
9108,Banana. Costume design for the ballet H.P. (Horsepower),Diego Rivera,Mexican,1886.0,1957.0,Male,1927,Drawings
9109,Glass Partition with Door (Perspective sketch),Ludwig Mies van der Rohe,American,1886.0,1969.0,Male,1900,Architecture & Design
9110,"""The Chains are Broken"": Young Girls Bearing in the Streets of Petrograd Sections of Chains from the Prisons of the Romanoff Regime",London Daily Mirror,Nationality Unknown,,,Gender Unknown,1917,Photography
9111,Fusses (Affairements),Jean Dubuffet,French,1901.0,1985.0,Male,1964,Prints & Illustrated Books
9112,Form + Ideology,Michael Oblowitz,South African,,,Male,1977,Film
9113,Fat,Peggy Bacon,American,1895.0,1987.0,Female,1926,Prints & Illustrated Books
9114,"Plate (suite, plate 5) from THE PLAIN OF SMOKES",Ken Price,American,1935.0,2012.0,Male,1900,Prints & Illustrated Books
9115,"Just About to Step Into the Bus for the Assembly Center, San Francisco",Dorothea Lange,American,1895.0,1965.0,Female,1942,Photography
9116,Peggy's Blue Skylight,Joyce Wieland,Canadian,1931.0,1998.0,Female,1964,Film
9117,Drapery Fabric,Richard Riemerschmid,German,1868.0,1957.0,Male,1907,Architecture & Design
9118,Charis,Edward Weston,American,1886.0,1958.0,Male,1942,Photography
9119,Willard's Foot,Barbara Morgan,American,1900.0,1992.0,Female,1945,Photography
9120,Cane,Martin Puryear,American,1941.0,,Male,2000,Prints & Illustrated Books
9121,"Collage, 269",Anne Ryan,American,1889.0,1954.0,Female,1949,Drawings
9122,RAGLAN CASTLE,Alfred Capel Cure,British,1826.0,1896.0,Male,1900,Photography
9123,Macchu-Piccho,Hundertwasser (Friedrich Stowasser),Austrian,1928.0,2000.0,Male,1966,Prints & Illustrated Books
9124,Maquette for Right Profile (Profile à droite),Jean Dubuffet,French,1901.0,1985.0,Male,1961,Prints & Illustrated Books
9125,"Old Jail, Smithville, Georgia",William Eggleston,American,1939.0,,Male,1976,Photography
9126,Love Letter to Doug from The Hundred Videos,Steve Reinke,Canadian,1963.0,,Male,1994,Media and Performance Art
9127,"Parisian (Parisienne) from L'Estampe moderne, no. 20",P. C. Helleu,French,1859.0,1927.0,Male,1898,Prints & Illustrated Books
9128,"Pinball House, Los Angeles, CA (Plan)",Eric Owen Moss,American,1943.0,,Male,1980,Architecture & Design
9129,Untitled,Lee Bontecou,American,1931.0,,Female,1997,Drawings
9130,"Study for Sinnorama #1, #2, #3",Jim Shaw,American,1952.0,,Male,1990,Drawings
9131,"Untitled, no. 67 of 69, from the illustrated book, Album",Louise Bourgeois,American,1911.0,2010.0,Female,1994,Prints & Illustrated Books
9132,TV Antennae,Ben Shahn,American,1898.0,1969.0,Male,1953,Prints & Illustrated Books
9133,The Feeding,Louise Bourgeois,American,1911.0,2010.0,Female,2007,Drawings
9134,Guitar Wolf,Yoshitomo Nara,Japanese,1959.0,,Male,1900,Drawings
9135,No (2),Louise Bourgeois,American,1911.0,2010.0,Female,1973,Prints & Illustrated Books
9136,Poirier. Sucy-en-Brie,Eugène Atget,French,1857.0,1927.0,Male,1900,Photography
9137,PROVINS (VIEILLE MAISON),Eugène Atget,French,1857.0,1927.0,Male,1923,Photography
9138,"Untitled, plate 6 of 15, from the series, Nature Study",Louise Bourgeois,American,1911.0,2010.0,Female,2009,Prints & Illustrated Books
9139,Donnerstagvorträge im Februar,Otl Aicher (also known as Otto Aicher),German,1922.0,1991.0,Male,1951,Architecture & Design
9140,Plate from Portrait of Antonin Artaud,Lucio Fontana,Italian,1899.0,1968.0,Male,1968,Prints & Illustrated Books
9141,Analogue,Zoe Leonard,American,1961.0,,Female,1900,Photography
9142,"Yosemite Valley, Clearing Thunderstorm, from Tunnel Esplanade, California",Ansel Adams,American,1902.0,1984.0,Male,1972,Photography
9143,Dying People in the Bush,Thomas Mukarobgwa,Zimbabwean,1924.0,1999.0,Male,1962,Drawings
9144,Park,Walt Kuhn,American,1877.0,1949.0,Male,1925,Prints & Illustrated Books
9145,"Untitled from the series Six Geometric Figures, Superimposed in Pairs",Sol LeWitt,American,1928.0,2007.0,Male,1977,Prints & Illustrated Books
9146,Pictorial initial L (folio 17 verso) from LE BESTIAIRE,Roger Chastel,French,1897.0,1981.0,Male,1948,Prints & Illustrated Books
9147,"The Park (Le Parc) from L'Estampe moderne, no. 3",G. de Latenay,French,1859.0,1943.0,Male,1897,Prints & Illustrated Books
9148,Abstract Painting,Ad Reinhardt,American,1913.0,1967.0,Male,1963,Painting & Sculpture
9149,Lapeyrouse Wall,Peter Doig,British,1959.0,,Male,2004,Drawings
9150,New York City,Lee Friedlander,American,1934.0,,Male,1965,Photography
9151,MEN AT THE TABLE,Leopoldo Méndez,Mexican,1902.0,1969.0,Male,1931,Prints & Illustrated Books
9152,My Blind,Roberto Matta,Chilean,1911.0,2002.0,Male,1900,Painting & Sculpture
9153,"MOUNT SERBÁL, FROM THE WÁDEE FEYRÁN (Plate 2)",Francis Frith,British,1822.0,1898.0,Male,1900,Photography
9154,"Gothic Houses, Salem, Massachusetts",Walker Evans,American,1903.0,1975.0,Male,1932,Photography
9155,"The Battle of the Jews (Der Kampf der Juden) (plate, folio 32) from Das Buch Judith (The Book of Judith)",Lovis Corinth,German,1858.0,1925.0,Male,1910,Prints & Illustrated Books
9156,"Progressive proof of first 3 colors for Plate 4 (supplementary suite, plate 45) from FOUR TALES FROM THE ARABIAN NIGHTS",Marc Chagall,French,1887.0,1985.0,Male,1900,Prints & Illustrated Books
9157,Tafel met stilleven from The Archives: Art Information Centre Peter Van Beveren,Klaas Gubbels,Dutch,1934.0,,Male,1981,Prints & Illustrated Books
9158,"Texas State Fair, Dallas. (woman sitting on wood curb, young boy in cowboy shirt)",Garry Winogrand,American,1928.0,1984.0,Male,1964,Photography
9159,"Detail of a Frame House in Ossining, New York",Walker Evans,American,1903.0,1975.0,Male,1931,Photography
9160,Benny and Mary Ellen Andrews,Alice Neel,American,1900.0,1984.0,Female,1972,Painting & Sculpture
9161,Sarx,Gérard Titus-Carmel,French,1942.0,,Male,1977,Prints & Illustrated Books
9162,"PANNA JADVIGA ON A BOAT (in-text plate, page 72) from AUS DEN MEMOIREN DES HERRN VON SCHNABELEWOPSKY",Jules Pascin,American,1885.0,1930.0,Male,1910,Prints & Illustrated Books
9163,Cow,Alexander Calder,American,1898.0,1976.0,Male,1929,Painting & Sculpture
9164,Tailpiece (page 19) from POÈMES,Maurice Denis,French,1870.0,1943.0,Male,1900,Prints & Illustrated Books
9165,The World War,Max Oppenheimer (MOPP),American,1885.0,1954.0,Male,1916,Painting & Sculpture
9166,"Amherst, Massachusetts",Lee Friedlander,American,1934.0,,Male,1971,Photography
9167,Chocolate Utopian Underground City with Yellow Inner Structure Station with Square Grid under Construction Safety Chrysalis and Abandon Square Habitat with White Expulsion Area and Central White Mine Tunnel Transportation Center,Dannielle Tegeder,American,1971.0,,Female,2003,Drawings
9168,"Why Should There Not Exist a World Composed of Invisible, Odd, Fantastic, Embryonic Beings? (Pourquoi n'existerait-il pas un monde composé d'êtres invisibles, bizarres, fantastiques, embryonnaires?) (plate) from Le Juré",Odilon Redon,French,1840.0,1916.0,Male,1887,Prints & Illustrated Books
9169,THE CAPSULE from the portfolio APOCALYPSE,Sid Hammer,American,1926.0,1969.0,Male,1961,Prints & Illustrated Books
9170,Plate (page 141) from FLORILÈGE DES AMOURS,Henri Matisse,French,1869.0,1954.0,Male,1900,Prints & Illustrated Books
9171,Transfer Node,Jorge Rigamonti,Venezuelan,1940.0,2008.0,Gender Unknown,1966,Architecture & Design
9172,Untitled,Maryan S. Maryan,American,1927.0,1977.0,Male,1967,Prints & Illustrated Books
9173,Pelican Man,Peter Doig,British,1959.0,,Male,2003,Drawings
9174,"LEF. Zhurnal levogo fronta iskusstv, nos. 2 and 3",Aleksandr Rodchenko,Russian,1891.0,1956.0,Male,1923,Prints & Illustrated Books
9175,Plate (page 205) from LE SATIRICON,Othon Friesz,French,1879.0,1949.0,Male,1900,Prints & Illustrated Books
9176,Zen for Head,Nam June Paik,American,1932.0,2006.0,Male,1962,Fluxus Collection
9177,Coffee Thyme,Sam Gilliam,American,1933.0,,Male,1977,Painting & Sculpture
9178,RUE DU CHEVALIER-DE-LA-BARRE,Eugène Atget,French,1857.0,1927.0,Male,1924,Photography
9179,"OGV-Blackviolet from Untitled (OGV-Blackviolet, OGV-Blackgreen, and OGV-Blackorange)",Dan Walsh,American,1960.0,,Male,2007,Prints & Illustrated Books
9180,Untitled from Cuban Sketch Book,Jules Pascin,American,1885.0,1930.0,Male,1900,Drawings
9181,Untitled,Sam Francis,American,1923.0,1994.0,Male,1984,Prints & Illustrated Books
9182,Das Kind und Seine Welt,Jörg Hamburger,Swiss,1935.0,,Male,1962,Architecture & Design
9183,Untitled from Poem Posters,Charles Henri Ford,American,1908.0,2002.0,Male,1900,Prints & Illustrated Books
9184,Personal Velocity: Three Portraits,Rebecca Miller,American,1962.0,,Female,2002,Film
9185,Le Père et les 3 Fils,Louise Bourgeois,American,1911.0,2010.0,Female,1998,Prints & Illustrated Books
9186,Untitled,Gianni Dessi,Italian,1955.0,,Male,1984,Drawings
9187,"Album cover for Liquid Liquid, Slip In and Out of Phenomenon",Richard McGuire,American,1957.0,,Male,2008,Architecture & Design
9188,Plate (folio 16) from ESCALES,André Lhote,French,1885.0,1962.0,Male,1920,Prints & Illustrated Books
9189,"Jimmy, Easter Sunday",Jerry Berndt,American,1943.0,2013.0,Male,1983,Photography
